"entry","displayId","name"
177000,2470,Hot Coal
177002,4572,Bonfire
177003,4572,Bonfire
177004,4572,Bonfire
177005,4572,Bonfire
177006,4572,Bonfire
177007,4572,Bonfire
177008,4572,Bonfire
177009,4572,Bonfire
177010,4572,Bonfire
177011,4572,Bonfire
177012,4572,Bonfire
177013,4572,Bonfire
177014,4572,Bonfire
177015,4572,Bonfire
177016,4572,Bonfire
177017,4572,Bonfire
177018,4572,Bonfire
177019,4572,Bonfire
177020,4572,Bonfire
177021,4572,Bonfire
177022,4572,Bonfire
177023,4572,Bonfire
177024,4572,Bonfire
177025,4572,Bonfire
177026,4572,Bonfire
177044,4591,Mailbox
177045,1309,Haunted Trap
177047,411,Doodad_PortcullisActive05
177048,411,Doodad_PortcullisActive06
177049,411,Doodad_PortcullisActive07
177064,734,Mordan's Reagents
177084,200,Bonfire
177104,388,Ashenvale
177105,388,Jaedenar
177106,388,Talonbranch Glade
177107,388,Ashenvale
177108,388,Talonbranch Glade
177109,388,Moonglade
177110,388,Jaedenar
177111,388,Moonglade
177112,388,Winterspring
177113,388,Ashenvale
177114,388,Jaedenar
177115,388,Talonbranch Glade
177116,386,Stormrage Barrow Dens
177117,386,Shrine of Remulos
177118,386,Nighthaven
177119,386,Winterspring
177120,386,Felwood
177121,386,Nighthaven
177122,386,Shrine of Remulos
177123,386,Stormrage Barrow Dens
177124,386,Winterspring
177125,386,Felwood
177126,386,Winterspring
177127,386,Nighthaven
177128,386,Felwood
177129,386,Shrine of Remulos
177130,386,Stormrage Barrow Dens
177131,388,Kel'Theril
177132,388,Starfall Village
177133,388,Everlook
177134,388,Moonglade
177135,388,Felwood
177136,388,Starfall Village
177137,388,Everlook
177138,388,Kel'Theril
177139,388,Starfall Village
177140,388,Frostsaber Rock
177141,388,Kel'Theril
177142,388,Moonglade
177143,388,Felwood
177144,388,Everlook
177145,388,Mount Hyjal
177146,388,Everlook
177147,388,Kel'Theril
177148,388,Frostsaber Rock
177149,388,Starfall Village
177150,388,Mount Hyjal
177151,388,Starfall Village
177152,388,Kel'Theril
177153,388,Everlook
177154,388,Moonglade
177155,388,Felwood
177164,411,Portcullis
177165,411,Portcullis
177184,4552,ZulGurubMainDoor01
177185,4651,"Abandon hope, all ye who enter here."
177186,4651,Turn Back!
177187,1287,Tharnarun's Cure
177188,4653,Door
177189,4653,Door
177192,4653,Door
177193,4972,Doom Portal
177194,475,Campfire
177195,475,Campfire
177196,475,Campfire
177197,475,Campfire
177198,4653,Door
177199,214,Archbishop Alonsus Faol
177200,214,King Llane I of the House of Wrynn
177201,214,Grand Admiral Daelin Proudmoore
177202,214,Lady Mara Fordragon
177203,411,Gate
177204,4671,Sorrow of the Earthmother
177205,4671,Forestlord and the first Druids
177207,4672,Mists of Dawn
177208,4672,The White Stag and the Moon
177209,4672,Hatred of the Centaur
177211,4653,Door
177212,4653,Door
177213,4653,Door
177215,4653,Door
177217,4653,Gordok Inner Door
177219,4673,Gordok Courtyard Door
177220,4674,Crumble Wall
177221,4673,Door
177222,214,Pteradon Skeleton
177223,4675,Ahn'Qiraj Gong
177224,4676,Troll Drum Sound Object
177225,200,Bonfire
177226,4677,"Book ""Soothsaying for Dummies"""
177227,4091,Couch
177233,7087,Feathermoon Ferry
177237,3076,Vault Door
177238,3075,Vault Door
177239,3171,Tirion Fordring's Grave
177240,20,Loose Dirt Mound
177241,4712,Araj's Phylactery
177243,4713,Demon Portal
177244,216,Cauldron
177245,3811,Doodad_WroughtIronDoor01
177246,3771,Doodad_WroughtIronDoor02
177247,3771,Doodad_WroughtIronDoor03
177248,3771,Doodad_WroughtIronDoor04
177249,3771,Doodad_WroughtIronDoor05
177250,3771,Doodad_WroughtIronDoor06
177251,3811,Doodad_WroughtIronDoor07
177252,3811,Doodad_WroughtIronDoor08
177253,3811,Doodad_WroughtIronDoor09
177254,3811,Doodad_opendoor_01
177255,3811,Doodad_opendoor_03
177256,3811,Doodad_opendoor_02
177257,4714,Doodad_DireMaulCrystalGenerator02
177258,4714,Doodad_DireMaulCrystalGenerator03
177259,4714,Doodad_DireMaulCrystalGenerator01
177261,408,Brazier
177262,867,Campfire
177263,867,Campfire
177264,4715,Symbol of Lost Honor
177265,4716,Bridge to Spirit Rise
177266,4717,Bridge to Elder Rise
177267,4717,Bridge to Elder Rise
177268,4718,Bridge to Hunter Rise
177269,4716,Bridge to Spirit Rise
177270,4718,Bridge to Hunter Rise
177271,4571,""
177272,224,Moonwell
177273,1407,Moonwell
177274,1407,Moonwell
177275,1407,Moonwell
177276,1407,Moonwell
177277,1407,Moonwell
177278,1407,Moonwell
177279,1407,Moonwell
177280,1407,Moonwell
177281,1407,Moonwell
177284,216,Cauldron
177285,216,Cauldron
177286,216,Cauldron
177287,4733,Unfinished Painting
177288,192,Campfire
177289,4271,Scourge Cauldron
177290,654,Brazier
177291,654,Brazier
177292,654,Brazier
177293,654,Brazier
177304,4732,Dawn's Gambit
177307,4751,Doodad_HyjalGate01
177324,192,Campfire
177325,192,Campfire
177326,192,Campfire
177327,192,Campfire
177364,92,Chair
177365,4713,Demon Portal
177366,4713,Demon Portal
177367,4713,Demon Portal
177368,4713,Demon Portal
177369,4713,Demon Portal
177370,3771,Door
177371,401,Gate
177372,401,Gate
177373,401,Gate
177374,411,Gate
177375,411,Gate
177376,411,Gate
177377,411,Gate
177378,396,Campfire
177379,396,Campfire
177380,396,Campfire
177381,396,Campfire
177382,396,Campfire
177383,396,Campfire
177384,396,Campfire
177385,442,Torch
177387,3491,Alchemy Lab
177388,767,Ooze Covered Rich Thorium Vein
177396,216,Cauldron
177397,4713,Demon Portal
177398,4713,Demon Portal
177399,4713,Demon Portal
177400,4713,Demon Portal
177404,4291,Altar of Elune
177405,655,Brazier
177406,655,Brazier
177408,200,Bonfire
177409,655,Brazier
177410,655,Brazier
177411,655,Brazier
177412,655,Brazier
177413,655,Brazier
177414,2770,Gem of Elune
177415,3271,Light of Elune
177416,230,Aura of Elune (SMALL)
177417,325,Fire of Elune
177418,3271,Light of Elune (LARGE)
177419,3271,Light of Elune (SMALL)
177424,192,Campfire
177425,192,Campfire
177444,4791,Stone Door
177464,346,Large Termite Mound
177484,1287,Atal'ai Statue
177485,1287,Atal'ai Statue
177486,230,Aura of Elune (LARGE)
177490,31,Northridge Lumber Mill Crate
177491,446,Termite Barrel
177493,327,Fire of Elune (Trap)
177494,39,Wooden Chair
177495,39,Wooden Chair
177496,39,Wooden Chair
177497,39,Wooden Chair
177498,39,Wooden Chair
177499,39,Wooden Chair
177500,39,Wooden Chair
177501,39,Wooden Chair
177502,91,Wooden Chair
177503,91,Wooden Chair
177504,91,Wooden Chair
177505,603,Wooden Bench
177506,39,Wooden Chair
177507,39,Wooden Chair
177508,39,Wooden Chair
177509,39,Wooden Chair
177510,39,Wooden Chair
177511,39,Wooden Chair
177512,91,Wooden Chair
177513,91,Wooden Chair
177514,91,Wooden Chair
177524,344,Bubbly Fissure
177525,236,Moonkin Stone
177526,323,Relic Bundle
177527,298,Relic Bundle Aura
177529,327,Altar of Elune (Trap) (DND)
177544,318,Joseph's Chest
177564,448,Human Skull
177586,264,Broodling Essence Aura
177604,293,Pile of Bones
177606,4831,Father Flame Aura
177624,644,Xabraxxis' Demon Bag
177644,4471,Moonkin Stone Aura
177664,2951,Rancid Meat
177665,14,Big Rancid Meat
177667,4851,Torn Scroll
177668,342,Mark of Detonation
177669,4251,Plaguewood Fire (Small)
177670,4452,Plaguewood Fire (Large)
177671,4852,Plaguewood Smoke
177672,191,Smokey's Special Compound
177673,4853,Serpent Statue
177675,20,Mound of Dirt
177677,768,Shallow Grave
177681,20,Gordunni Dirt Mound
177683,298,Gordunni Cobalt Visual (DND)
177684,362,Stone of Shy-Rotam
177704,4452,Lava Bomb
177705,3272,Naga Beam
177706,1787,Melizza's Cage
177724,221,Dredan's Table
177725,345,Dredan's Alchemy Tools
177726,2891,Tool Bucket
177727,233,Dredan's Forge
177746,2911,Ghost Magnet
177747,1128,Quel'Thalas Registry
177749,3612,Ghost Magnet Aura
177750,155,Lunar Fungal Bloom
177764,4251,Inferno
177784,261,Giant Softshell Clam
177785,4871,Bauble Container
177786,4192,Rackmore's Chest
177787,2530,Rackmore's Log
177789,4872,Augustus' Receipt Book
177790,10,Strange Lockbox
177791,4873,Anchor
177792,10,Strange Lockbox
177793,1287,Strange Lockbox Agility Trap
177794,10,Strange Lockbox
177804,4093,Mangled Human Remains
177805,4093,Mangled Human Remains
177806,4093,Mangled Human Remains
177807,5972,Black Dragon Egg
177808,4891,Orb of Domination
177824,1287,Altar
177844,10,Strange Lockbox
177884,4911,Doodad_UndercityWorm01
177904,4371,Wanted Poster: Besseleth
177905,1287,Mercutio Post
177926,424,Gaea Seed
177927,4951,Tammra Gaea Sapling
177928,3492,Onyxia's Gate
177929,4951,Gaea Dirt Mound
177964,1027,Fathom Stone
177984,4392,Doodad_OnyziasLairLavaTrap51
177985,4472,Doodad_OnyziasLairLavaTrapMirror20
177986,4472,Doodad_OnyziasLairLavaTrapMirror21
177987,4392,Doodad_OnyziasLairLavaTrap52
177988,4392,Doodad_OnyziasLairLavaTrap53
177989,4392,Doodad_OnyziasLairLavaTrap54
177990,4392,Doodad_OnyziasLairLavaTrap55
177991,4392,Doodad_OnyziasLairLavaTrap56
177992,4392,Doodad_OnyziasLairLavaTrap57
177993,4392,Doodad_OnyziasLairLavaTrap58
177994,4392,Doodad_OnyziasLairLavaTrap59
177995,4392,Doodad_OnyziasLairLavaTrap60
177996,4392,Doodad_OnyziasLairLavaTrap61
177997,4392,Doodad_OnyziasLairLavaTrap62
177998,4392,Doodad_OnyziasLairLavaTrap63
177999,4392,Doodad_OnyziasLairLavaTrap64
178000,4392,Doodad_OnyziasLairLavaTrap65
178001,4392,Doodad_OnyziasLairLavaTrap66
178002,4392,Doodad_OnyziasLairLavaTrap67
178003,4392,Doodad_OnyziasLairLavaTrap68
178004,4472,Doodad_OnyziasLairLavaTrapMirror22
178005,4392,Doodad_OnyziasLairLavaTrap69
178006,4392,Doodad_OnyziasLairLavaTrap70
178007,4392,Doodad_OnyziasLairLavaTrap71
178008,4392,Doodad_OnyziasLairLavaTrap72
178009,4472,Doodad_OnyziasLairLavaTrapMirror23
178010,4472,Doodad_OnyziasLairLavaTrapMirror24
178011,4472,Doodad_OnyziasLairLavaTrapMirror25
178012,4472,Doodad_OnyziasLairLavaTrapMirror26
178013,4472,Doodad_OnyziasLairLavaTrapMirror27
178014,4472,Doodad_OnyziasLairLavaTrapMirror28
178015,4472,Doodad_OnyziasLairLavaTrapMirror29
178016,4472,Doodad_OnyziasLairLavaTrapMirror30
178017,4472,Doodad_OnyziasLairLavaTrapMirror31
178018,4472,Doodad_OnyziasLairLavaTrapMirror32
178019,4472,Doodad_OnyziasLairLavaTrapMirror33
178020,4472,Doodad_OnyziasLairLavaTrapMirror34
178021,4473,Doodad_OnyziasLairFallingRocks14
178022,4473,Doodad_OnyziasLairFallingRocks15
178023,4473,Doodad_OnyziasLairFallingRocks16
178024,4473,Doodad_OnyziasLairFallingRocks17
178025,4473,Doodad_OnyziasLairFallingRocks18
178026,4473,Doodad_OnyziasLairFallingRocks19
178027,4473,Doodad_OnyziasLairFallingRocks20
178028,4473,Doodad_OnyziasLairFallingRocks21
178029,4473,Doodad_OnyziasLairFallingRocks22
178030,4473,Doodad_OnyziasLairFallingRocks23
178031,4473,Doodad_OnyziasLairFallingRocks24
178032,4473,Doodad_OnyziasLairFallingRocks25
178033,4473,Doodad_OnyziasLairFallingRocks26
178034,4392,Doodad_OnyziasLairLavaTrap73
178035,4392,Doodad_OnyziasLairLavaTrap74
178036,4392,Doodad_OnyziasLairLavaTrap75
178037,4392,Doodad_OnyziasLairLavaTrap76
178038,4392,Doodad_OnyziasLairLavaTrap77
178039,4392,Doodad_OnyziasLairLavaTrap78
178040,4392,Doodad_OnyziasLairLavaTrap79
178041,4392,Doodad_OnyziasLairLavaTrap80
178042,4392,Doodad_OnyziasLairLavaTrap81
178043,4392,Doodad_OnyziasLairLavaTrap82
178044,4392,Doodad_OnyziasLairLavaTrap83
178045,4472,Doodad_OnyziasLairLavaTrapMirror35
178046,4472,Doodad_OnyziasLairLavaTrapMirror36
178047,4472,Doodad_OnyziasLairLavaTrapMirror37
178048,4472,Doodad_OnyziasLairLavaTrapMirror38
178084,318,Felix's Chest
178085,4991,Felix's Bucket of Bolts
178087,4992,Thazz'ril's Pick
178088,4993,Ragnaros
178089,5457,Thazz'ril's Pick's Aura
178090,20,Marla's Grave
178104,5011,Resonite Crystal
178105,5017,Resonite Crystal
178106,5013,Resonite Crystal
178107,5014,Lava Steam
178108,5016,Lava Splash
178124,327,Resonite Crystal (Trap)
178125,5031,Lotharian Lotus
178144,2450,Troll Chest
178145,2710,Resonite Cask
178146,5051,Gurda's Shredder
178147,4154,Ruul Snowhoof Cage
178164,1287,Hot Coal
178184,5091,Sapphire of Aku'Mai
178185,244,Sapphire of Aku'Mai
178186,5092,Sapphire of Aku'Mai
178187,410,Molten Core Circle SULFURON
178188,410,Molten Core Circle BARON
178189,410,Molten Core Circle SHAZZRAH
178190,410,Molten Core Circle GOLEMAGG
178191,410,Molten Core Circle GARR
178192,410,Molten Core Circle MAGMADAR
178193,410,Molten Core Circle GEHENNAS
178194,1287,Lava Crack
178195,5093,Warsong Oil
178204,31,Warsong Axe Shipment
178205,5111,Karang's Banner
178207,2234,Karang's Banner Aura
178224,439,Dire Pool
178226,5113,Hospital Bed
178227,5131,Murgut's Totem Basket
178228,3612,Murgut's Totem Basket Aura
178229,430,Aurora's Book
178230,263,Aurora's Aura
178244,10,Practice Lockbox
178245,10,Practice Lockbox
178246,10,Practice Lockbox
178247,5151,Naga Brazier
178248,327,Naga Brazier (trap) (DND)
178264,1287,Mercutio Post
178265,1287,Mercutio Post
178304,528,Box o' Squirrels
178324,2770,DANGER! Do Not Open! Move Along!
178325,4192,Open To Pass Your Rite.
178364,5773,Horde Banner
178365,5771,Alliance Banner
178386,5212,Doodad_CentaurTeleporter01
178388,5773,Horde Banner
178389,5771,Alliance Banner
178393,5773,Horde Banner
178394,5771,Alliance Banner
178400,0,Maraudon Portal
178404,5231,Portal to Inner Maraudon
178425,5253,Christmas Tree (Large)
178426,5252,XMasTreeLargeHorde01
178427,439,Fountain of Elune
178428,5254,XMasGift01
178429,5255,XMasGift02
178430,5256,XMasGift03
178431,5257,XMasGift04
178432,5258,XMasGift05
178433,5259,XMasGift06
178434,5260,XMasStocking01
178435,5261,XMasStocking02
178436,5262,XMasStocking03
178437,5263,Wreath
178438,5264,Lights
178442,5271,Horde Supply Crate
178443,4452,Small Forge Flame
178444,652,Shrine of Sha'gri
178464,10,Dark Cleric Salem's Chest
178465,456,Altar of Summoning
178484,5291,Tear in the Nether
178504,10,Stolen Chest
178524,216,Cauldron
178525,192,Campfire
178526,3871,James' Journal
178545,5311,Guse's Beacon
178551,5312,"Lights, Broken"
178553,5313,Hive'Ashi Pod
178554,5314,Mistletoe
178556,5263,Wreath scale 1.20
178557,5315,Christmas Tree (Medium)
178558,5316,Christmas Tree (Large Snowy)
178559,3912,Larva Spewer
178560,5317,Doodad_MaraudonStaffCreator01
178561,3813,Spore Tree
178562,3813,Spore Tree
178563,3813,Spore Tree
178564,3813,Spore Tree
178565,3813,Spore Tree
178566,3813,Spore Tree
178567,3813,Spore Tree
178568,3813,Spore Tree
178569,3813,Spore Tree
178570,5318,Corruption Spewer
178571,1967,Bonfire
178572,216,Cauldron
178573,192,Cauldron
178584,621,Ryson's All Seeing Eye
178605,5332,Ryson's Beacon
178609,5333,Holiday Snow
178644,299,TEMP Rysons All Seeing Eye Trap
178645,5351,Lights x3
178646,336,Alliance Supply Crate
178647,5371,Christmas Tree
178649,5263,Wreath scale 0.75
178666,5392,Gypsy Wagon
178667,5315,Christmas Tree (Medium)
178668,5315,Christmas Tree (Medium)
178669,5351,Lights x3
178670,5411,Circle of Calling
178671,648,Greatfather Winter's Chair
178673,5752,Consuming Flames Trap
178684,305,Forge
178685,273,Anvil
178722,4852,Alliance Blacksmith Smoke
178724,5311,Vipore's Beacon
178725,5311,Slidore's Beacon
178726,5311,Ichman's Beacon
178745,5451,"Lights x3, Broken"
178746,5452,Smokywood Pastures
178764,5453,Rope Line
178765,5454,Rope Line Pole
178784,36,Coldtooth Supplies
178785,36,Irondeep Supplies
178805,5315,Christmas Tree (Medium)
178806,5511,Stormpike Supplies
178807,287,Stormpike Supplies
178808,5512,Stormpike Supplies
178824,5491,Meeting Stone
178825,5491,Meeting Stone
178826,5492,Meeting Stone
178827,5491,Meeting Stone
178828,5494,Meeting Stone
178829,5491,Meeting Stone
178831,5495,Meeting Stone
178832,5494,Meeting Stone
178833,5491,Meeting Stone
178834,5494,Meeting Stone
178844,5492,Meeting Stone
178845,5498,Meeting Stone
178864,2128,Mailbox
178884,5491,Meeting Stone
178904,2991,Healed Celebrian Vine
178905,369,Vylestem Vine
178908,369,Vylestem Vine
178909,5531,Frostwolf Supplies
178910,5532,Frostwolf Supplies
178911,665,Frostwolf Supplies
178924,5264,Lights
178925,5651,Alliance Banner
178927,5651,[PH] Alliance A1 Tower Banner BIG
178929,5651,Alliance Banner
178932,5651,[PH] Alliance A2 Tower Banner BIG
178934,5551,The Chair
178935,5651,Alliance Banner
178936,5651,Alliance Banner
178940,5653,Contested Banner
178943,5652,Horde Banner
178944,5652,Horde Banner
178945,5652,Horde Banner
178946,5652,Horde Banner
178947,5651,[PH] Alliance A3 Tower Banner BIG
178948,5651,[PH] Alliance A4 Tower Banner BIG
178955,5652,[PH] Horde H1 Tower Banner BIG
178956,5652,[PH] Horde H2 Tower Banner BIG
178957,5652,[PH] Horde H3 Tower Banner BIG
178958,5652,[PH] Horde H4 Tower Banner BIG
178963,2770,Incantion of Celebras Trap
178964,230,Celebras Blue Aura
178965,3871,Incantation of Celebras
178984,264,Bauble Aura
179004,163,Drek'Thar's Scrolls
179005,220,Drek'Thar's Scrolls
179006,183,Vanndar's Documents
179007,164,Vanndar's Documents
179008,190,Vanndar's Documents
179024,5191,Stormpike Banner
179025,5571,Frostwolf Banner
179044,5651,[PH] Alliance Graveyard Mid Banner BIG
179064,5652,[PH] Horde Graveyard Mid Banner BIG
179065,5752,Roaring Flame
179066,2390,"Smoke Emitter, Large AOI, scale 2"
179084,192,Campfire
179085,192,Campfire
179086,192,Campfire
179104,988,Chair
179105,988,Chair
179106,990,Bench
179107,990,Bench
179108,990,Bench
179109,990,Chair
179110,988,Chair
179111,988,Chair
179112,988,Chair
179113,988,Chair
179114,990,Bench
179115,5591,Portcullis
179116,5591,Portcullis
179117,5591,Portcullis
179118,5592,Throne
179119,867,Fire
179120,867,Fire
179121,867,Fire
179122,867,Fire
179125,259,Izzy's Holdings
179144,3291,Danger! Crystalvein Mine closed!
179147,5611,Campfire
179148,295,Lever
179224,3291,Crystalvein Mine - Keep Out!
179264,261,Giant Clam
179284,5771,Alliance Banner
179285,5773,Horde Banner
179286,5772,Contested Banner
179287,5774,Contested Banner
179304,5772,Contested Banner
179305,5774,Contested Banner
179306,5772,Contested Banner
179307,5774,Contested Banner
179308,5772,Contested Banner
179310,5774,Contested Banner
179324,5791,Frostwolf Landmine
179325,5791,Stormpike Landmine
179344,200,Bonfire
179345,259,Deeprun Chest
179364,411,Portcullis
179365,3751,Portcullis
179384,39,Chair
179385,39,Chair
179386,39,Chair
179387,39,Chair
179388,39,Chair
179389,39,Chair
179390,39,Chair
179391,166,Anvil
179392,166,Anvil
179393,166,Anvil
179394,166,Anvil
179395,166,Anvil
179396,166,Anvil
179397,166,Anvil
179419,654,Brazier
179424,5653,[PH] Alliance Graveyard Mid Pre-Banner BIG
179425,5654,[PH] Horde Graveyard Mid Pre-Banner BIG
179426,5,Gri'lek the Wanderer
179435,5654,Contested Banner
179436,5654,[PH] Horde A1 Tower Pre-Banner BIG
179437,3053,Wanted: ORCS!
179438,3053,Wanted: DWARVES!
179439,5654,Contested Banner
179440,5654,[PH] Horde A2 Tower Pre-Banner BIG
179441,5654,Contested Banner
179442,5654,[PH] Horde A3 Tower Pre-Banner BIG
179443,5654,Contested Banner
179444,5654,[PH] Horde A4 Tower Pre-Banner BIG
179445,5653,Contested Banner
179446,5653,[PH] Alliance H1 Tower Pre-Banner BIG
179449,5653,Contested Banner
179450,5653,[PH] Alliance H2 Tower Pre-Banner BIG
179453,5653,Contested Banner
179454,5653,[PH] Alliance H3 Tower Pre-Banner BIG
179458,5653,[PH] Alliance H4 Tower Pre-Banner BIG
179465,5771,Alliance Banner
179466,5772,Contested Banner
179467,5773,Horde Banner
179468,5774,Contested Banner
179469,4653,Arena Door
179470,5771,Alliance Banner
179471,5772,Contested Banner
179472,5773,Horde Banner
179473,5774,Contested Banner
179481,5771,Alliance Banner
179482,5772,Contested Banner
179483,5773,Horde Banner
179484,5774,Contested Banner
179485,5712,Broken Trap
179486,5743,Battered Footlocker
179487,5744,Waterlogged Footlocker
179488,5743,Battered Footlocker
179489,5744,Waterlogged Footlocker
179490,5743,Battered Footlocker
179491,5744,Waterlogged Footlocker
179492,5743,Dented Footlocker
179493,5744,Mossy Footlocker
179494,5743,Dented Footlocker
179496,5743,Dented Footlocker
179497,5744,Mossy Footlocker
179498,10,Scarlet Footlocker
179499,468,Ogre Tannin Basket
179500,192,Campfire
179501,336,Knot Thimblejack's Cache
179502,5691,Doodad_CorruptedCrystalVine01
179503,5692,Doodad_DireMaulBossForceField01
179504,4714,Doodad_DireMaulCrystalGenerator04
179505,4714,Doodad_DireMaulCrystalGenerator05
179506,5693,Doodad_DiremaulMagicVortex01
179507,442,Torch
179508,442,Torch
179509,442,Torch
179510,442,Torch
179511,181,Knot's Ball and Chain
179512,3073,Fixed Trap
179513,442,Torch
179516,41,Fengus's Chest
179517,1387,Treasure of the Shen'dralar
179526,391,Warpwood Pod
179527,299,TEMP Warpwood Pod Trap
179528,391,Warpwood Pod
179530,299,TEMP Warpwood Pod Trap
179531,299,TEMP Warpwood Pod Trap
179532,391,Warpwood Pod
179533,391,Warpwood Pod
179544,5733,Skeletal Remains of Kariel Winthalus
179545,10,The Prince's Chest
179547,4431,A Dusty Tome
179548,4431,A Dusty Tome
179549,4511,Door
179550,4511,Door
179551,1387,Hydraxis' Coffer
179552,525,Schematic: Field Repair Bot 74A
179553,5740,Core Fragment
179554,5498,Meeting Stone
179555,5491,Meeting Stone
179556,5742,The Severed Head of Onyxia
179557,1287,Rallying Call
179558,5745,The Severed Head of Onyxia
179559,5746,Felvine Shard
179560,1287,Rallying Call
179561,4175,Onyxia's Flame Breath
179562,4175,Ancient Heated Blade
179563,363,Prince's Chest Aura
179564,1387,Gordok Tribute
179565,1387,Dusty Reliquary
179584,5495,Meeting Stone
179585,5495,Meeting Stone
179586,5495,Meeting Stone
179587,5495,Meeting Stone
179588,4551,CavernDoor01
179595,5494,Meeting Stone
179596,5498,Meeting Stone
179597,5498,Meetingstone01
179644,1667,Imprisoned Doomguard
179664,1647,Earth Elemental Rift
179665,6397,Water Elemental Rift
179666,6333,Fire Elemental Rift
179667,1647,Air Elemental Rift
179668,5812,Warlock Mount Ritual Circle
179669,5813,Warlock Mount Quest Symbol 1
179670,5814,Warlock Mount Quest Symbol 2
179671,5815,Warlock Mount Quest Symbol 3
179672,5873,Wheel of the Black March
179673,5872,Doomsday Candle
179674,5871,Bell of Dethmoora
179676,410,Fel Fire
179681,5751,Dreadsteed Portal
179682,375,Brazier
179693,5457,Peasant Light Trap
179694,5834,Death Post
179695,5832,Slain Peasant
179696,5833,Slain Peasant
179697,259,Arena Treasure Chest
179698,5835,Slain Peasant
179699,5836,Slain Peasant
179700,216,Cauldron
179703,51,Cache of the Firelord
179704,216,Cauldron
179706,254,A Treatise on Military Ranks
179707,5851,Military Ranks of the Horde & Alliance
179708,4712,Divination Scryer
179724,3811,Doodad_PallyDoor01
179725,26,Champions' Hall
179726,26,Champions' Hall
179727,26,Champions' Hall
179728,26,Champions' Hall
179729,26,Command Center
179730,26,Command Center
179731,26,Command Center
179732,26,SI:7
179733,26,SI:7
179734,26,SI:7
179735,3011,Alliance Military Ranks
179736,173,Champions' Hall
179737,173,SI:7
179738,173,Command Center
179739,309,Hall of Legends
179740,309,Hall of Legends
179741,214,Horde Military Ranks
179742,707,Hall of Legends
179743,26,Command Center
179744,26,SI:7
179745,1310,Divination Scryer Aura
179747,3993,Terrordale Haunting Spirit
179748,91,Chair
179749,602,Brazier
179750,602,Brazier
179751,602,Brazier
179752,602,Brazier
179753,602,Brazier
179754,602,Brazier
179755,602,Brazier
179756,602,Brazier
179757,91,High Back Chair
179758,91,Chair
179759,91,Chair
179760,91,Chair
179761,91,Chair
179762,91,Chair
179763,39,Chair
179764,39,Chair
179765,39,Chair
179766,39,Chair
179767,673,Bench
179768,673,Bench
179769,673,Bench
179770,673,Bench
179771,673,Bench
179778,91,Chair
179779,673,Bench
179780,673,Bench
179781,673,Bench
179782,345,Alchemy Set
179784,5874,Suppression Device
179785,5912,Silverwing Flag
179786,5913,Warsong Flag
179804,6132,Drakonid Bones
179826,163,Secret Plans: Fiery Flux
179827,2491,Wanted/Missing/Lost & Found
179828,5911,Dark Iron Pillow
179830,5912,Silverwing Flag
179831,5913,Warsong Flag
179844,233,Forge
179846,192,Campfire
179862,166,Anvil
179863,233,Forge
179864,273,Anvil
179871,5931,Speed Buff
179874,201,""
179875,201,""
179876,201,""
179877,201,""
179878,201,""
179879,4891,Orb of Command
179880,2616,Drakkisath's Brand
179881,5951,The Severed Head of Nefarian
179882,5952,The Severed Head of Nefarian
179885,200,Campfire
179886,233,Forge
179887,273,Anvil
179888,220,Rizzle's Guarded Plans
179895,5971,Mailbox
179896,5971,Mailbox
179899,5931,Speed Buff
179900,0,Big Bonfire Damage
179904,5991,Food Buff
179905,5995,Berserk Buff
179906,5991,Food Buff
179907,5995,Berserk Buff
179908,1208,Slagtree's Lost Tools
179909,5992,Rock of Durotan
179910,5993,Lard's Picnic Basket
179911,5994,Message to the Wildhammer
179912,1287,Aerie Peak Town Center
179913,3053,Call to Arms!
179914,293,Pile of Bones
179915,293,Pile of Skulls
179916,6011,Doodad_RazorfenDoor01
179917,850,Doodad_RazorfenDoor02
179918,411,Doodad_PortcullisActive01
179919,411,Doodad_PortcullisActive02
179920,411,Doodad_PortcullisActive03
179921,411,Doodad_PortcullisActive04
179922,216,Vessel of Tainted Blood
179924,209,Forge
179944,1327,Meeting Stone Summoning Portal
179945,5611,Campfire
179963,22,OUT OF ORDER! Use Postman instead - your GM's
179964,22,DARKMOON FAIRE - Coming Soon!
179965,6091,Darkmoon Faire Banner
179967,32,Barrel 01
179968,251,Haystack 01
179969,285,Replace Crate 01
179970,286,Replace Crate 02
179972,31,Stormwind Crate 01
179973,6036,Inn Barrel
179975,6148,Water Trough Small
179976,1727,Beer Keg 01
179977,6038,General Lantern 01
179984,6051,Brazier
179985,6171,Spider Egg
180005,6131,Darkmoon Faire Wagon Loaded
180006,3332,Outhouse
180007,2270,Excavation Stake
180024,51,Mysterious Deadmines Chest
180025,6133,Mysterious Eastvale Haystack
180026,6134,Darkmoon Faire Signpost
180029,6137,DARKMOON FAIRE
180030,6138,Fortune Teller's Tent
180031,6139,Food Tent
180032,6141,Souvenir Tent
180034,6142,Ticket Master Tent
180035,6157,Fence
180036,6144,Darkmoon Faire Wagon Unloaded
180037,6145,Haybail 01
180038,6146,Haybail 02
180039,6147,Animal Trainer Tent
180040,1787,G_Cage 02
180041,4154,G_Cage 03
180042,6149,Target Practice Tent
180043,4094,Free Standing Torch 01
180044,6152,Shoutbox
180045,5392,Stormwind Gypsy Wagon
180046,39,Chair
180047,138,Westfall Chair
180048,3091,Mug Foam 01
180049,3151,Mug 01
180050,6156,Bread French Half
